KJ910926.1;ATM;feces
KJ910927.1;CHL;feces
KJ910928.1;CHL;feces
KJ910929.1;CHL;feces
KJ910930.1;CHL;feces
KJ910931.1;CHL;feces
KJ910932.1;CAZ;feces
KJ910933.1;PEN;feces
KJ910934.1;TZP;feces
KJ910935.1;TZP;feces
KJ910936.1;PIP;feces
KJ910937.1;PIP;feces
KJ910938.1;PIP;feces
KJ910939.1;TET;feces
KJ910940.1;TET;feces
KJ910941.1;TET;feces
KJ910942.1;ATM;feces
KJ910943.1;CHL;feces
KJ910944.1;CHL;feces
KJ910945.1;CHL;feces
KJ910946.1;FEP;feces
KJ910947.1;CTX;feces
KJ910948.1;CAZ;feces
KJ910949.1;PIP;feces
KJ910950.1;TET;feces
KJ910951.1;CHL;feces
KJ910953.1;TET;feces
KJ910954.1;TET;feces
KJ910958.1;TGC;feces
KJ910959.1;CAZ;feces
KJ910961.1;CAZ;feces
KJ910962.1;TZP;feces
KJ910963.1;TZP;feces
KJ910964.1;TET;feces
KJ910965.1;CHL;feces
KJ910966.1;TET;feces
KJ910967.1;CHL;feces
KJ910968.1;TZP;feces
KJ910969.1;CAZ;feces
KJ910970.1;CAZ;feces
KJ910971.1;CAZ;feces
KJ910972.1;TET;feces
KJ910973.1;TET;feces
KJ910975.1;CHL;feces
KJ910976.1;CHL;feces
KJ910977.1;CAZ;feces
KJ910978.1;TET;feces
KJ910979.1;CAZ;feces
KJ910980.1;CAZ;feces
KJ910981.1;TET;feces
KJ910982.1;CHL;feces
KJ910983.1;CAZ;feces
KJ910984.1;PEN;feces
KJ910985.1;PEN;feces
KJ910986.1;PEN;feces
KJ910987.1;PEN;feces
KJ910988.1;PEN;feces
KJ910989.1;PEN;feces
KJ910991.1;PEN;feces
KJ910992.1;PEN;feces
KJ910993.1;PEN;feces
KJ910994.1;PEN;feces
KJ910995.1;TZP;feces
KJ910996.1;PIP;feces
KJ910997.1;TET;feces
KJ910998.1;TET;feces
KJ910999.1;TET;feces
KJ911000.1;TET;feces
KJ911001.1;TET;feces
KJ911002.1;PEN;feces
KJ911003.1;PEN;feces
KJ911005.1;TET;feces
KJ911006.1;TET;feces
KJ911008.1;TET;feces
KJ911009.1;TET;feces
KJ911011.1;TGC;feces
GQ244488.1;AMX;soil
GQ244489.1;CAR;soil
GQ244490.1;CAZ;soil
GQ244491.1;AMX;soil
GQ244492.1;CAR;soil
GQ244493.1;CAZ;soil
GQ244494.1;PIP;soil
GQ244495.1;CAR;soil
GQ244496.1;CAZ;soil
GQ244497.1;TET;soil
GQ244498.1;TET;soil
GQ244499.1;TET;soil
GQ244500.1;CAZ;soil
GQ244501.1;TET;soil
KY686299.1;TET;Cabrales cheese
KY686300.1;TET;Cabrales cheese
KY686301.1;TET;Cabrales cheese
KY686302.1;TET;Cabrales cheese
KY686303.1;TET;Cabrales cheese
KY686304.1;TET;Cabrales cheese
JX009202.1;AMX;soil
JX009203.1;AMX;soil
JX009204.1;AMX;soil
JX009205.1;AMX;soil
JX009206.1;AMX;soil
JX009207.1;AMX;soil
JX009208.1;AMX;soil
JX009209.1;AMX;soil
JX009210.1;AMX;soil
JX009211.1;AMX;soil
JX009212.1;AMX;soil
JX009213.1;AMX;soil
JX009214.1;AMX;soil
JX009215.1;AMX;soil
JX009216.1;AMX;soil
JX009217.1;AMX;soil
JX009218.1;AMX;soil
JX009219.1;AMX;soil
JX009220.1;AMX;soil
JX009221.1;AMX;soil
JX009222.1;AMX;soil
JX009223.1;AMX;soil
JX009224.1;AMX;soil
JX009225.1;AMX;soil
JX009226.1;AMX;soil
JX009227.1;AMX;soil
JX009228.1;AMX;soil
JX009229.1;CAR;soil
JX009230.1;CAR;soil
JX009231.1;CAR;soil
JX009232.1;CAR;soil
JX009233.1;CAR;soil
JX009234.1;CAR;soil
JX009235.1;CAR;soil
JX009236.1;CAR;soil
JX009237.1;CAR;soil
JX009238.1;CAR;soil
JX009239.1;CAR;soil
JX009240.1;CAR;soil
JX009241.1;CAR;soil
JX009242.1;CAR;soil
JX009243.1;CAR;soil
JX009244.1;CAR;soil
JX009245.1;CAR;soil
JX009246.1;CAR;soil
JX009247.1;CHL;soil
JX009248.1;CHL;soil
JX009249.1;CHL;soil
JX009250.1;CHL;soil
JX009251.1;CHL;soil
JX009252.1;CHL;soil
JX009253.1;CHL;soil
JX009254.1;CHL;soil
JX009255.1;CHL;soil
JX009256.1;CHL;soil
JX009257.1;CHL;soil
JX009258.1;CHL;soil
JX009259.1;CHL;soil
JX009260.1;CHL;soil
JX009261.1;CHL;soil
JX009262.1;CYC;soil
JX009263.1;CYC;soil
JX009264.1;CYC;soil
JX009265.1;CYC;soil
JX009266.1;CYC;soil
JX009267.1;CYC;soil
JX009268.1;CYC;soil
JX009269.1;CYC;soil
JX009270.1;CYC;soil
JX009271.1;CYC;soil
JX009272.1;CYC;soil
JX009273.1;CYC;soil
JX009274.1;CYC;soil
JX009275.1;CYC;soil
JX009276.1;CYC;soil
JX009277.1;CYC;soil
JX009278.1;CYC;soil
JX009279.1;CYC;soil
JX009280.1;CYC;soil
JX009281.1;CYC;soil
JX009282.1;CYC;soil
JX009283.1;CYC;soil
JX009284.1;CYC;soil
JX009285.1;CYC;soil
JX009286.1;GEN;soil
JX009287.1;GEN;soil
JX009290.1;MIN;soil
JX009291.1;MIN;soil
JX009292.1;OXY;soil
JX009293.1;OXY;soil
JX009294.1;PEN;soil
JX009295.1;PEN;soil
JX009296.1;PEN;soil
JX009297.1;PEN;soil
JX009298.1;PEN;soil
JX009299.1;PEN;soil
JX009300.1;PEN;soil
JX009301.1;PEN;soil
JX009302.1;PEN;soil
JX009303.1;PEN;soil
JX009304.1;PEN;soil
JX009305.1;PEN;soil
JX009306.1;PEN;soil
JX009307.1;PEN;soil
JX009308.1;PEN;soil
JX009309.1;PEN;soil
JX009310.1;PEN;soil
JX009311.1;PEN;soil
JX009312.1;PEN;soil
JX009313.1;PEN;soil
JX009314.1;PEN;soil
JX009315.1;PEN;soil
JX009316.1;PEN;soil
JX009317.1;PEN;soil
JX009318.1;PEN;soil
JX009319.1;PEN;soil
JX009320.1;PEN;soil
JX009321.1;PEN;soil
JX009322.1;PIP;soil
JX009323.1;PIP;soil
JX009324.1;PIP;soil
JX009325.1;PIP;soil
JX009326.1;PIP;soil
JX009327.1;PIP;soil
JX009328.1;PIP;soil
JX009329.1;PIP;soil
JX009330.1;PIP;soil
JX009331.1;PIP;soil
JX009332.1;PIP;soil
JX009333.1;PIP;soil
JX009334.1;PIP;soil
JX009335.1;PIP;soil
JX009336.1;PIP;soil
JX009337.1;PIP;soil
JX009338.1;PIP;soil
JX009339.1;PIP;soil
JX009340.1;PIP;soil
JX009341.1;SIS;soil
JX009342.1;SIS;soil
JX009343.1;SIS;soil
JX009344.1;TET;soil
JX009346.1;CDR;soil
JX009347.1;CDR;soil
JX009348.1;CDR;soil
JX009349.1;CDR;soil
JX009350.1;CDR;soil
JX009351.1;CDR;soil
JX009352.1;CDR;soil
